General Attribute,Matched Medical Attributes,Accuracy,Label
hypertensive,Hypertensive Disorder Systemic Arterial; Hypertensive Urgency,0.9895033240318298,medical
great,Great Saphenous Vein Structure; Structure Of Great Blood Vessel Organ; Cistern Of The Great Cerebral Vein; Great Toe Structure,0.9895064234733582,medical
totally,Totally Implantable Venous Access System,0.9895285367965698,medical
calcium,Calcium Buildup In Soft Tissues Of Body; Calcium Increased Levels; Focal Calcium Deposition; Diffuse Calcium Deposition Calcified Structure,0.9895304441452026,medical
hypotension,Arterial Hypotension; Acute Hypotension; Orthostatic Hypotension,0.9895693063735962,medical
team,Anesthesiology . Team,0.9895721077919006,medical
risk,Treatment Risk Benefit Analysis; Control Of Hip Fracture Risk; At Risk For Aspiration; Risk For Bleeding; Increased Risk,0.9895728230476379,medical
groin,Haematoma Of Groin; Ultrasound Of The Groin,0.9896360635757446,medical
meningeal,Meningeal Carcinomatosis,0.9896705746650696,medical
nodular,Nodular Opacity; Nodular Density; Thyroid Nodular; Nodular Liver; Nodular Hyperplasia Of Prostate Gland; Hyperplasias Focal Nodular; Nodular Lesions,0.9896857142448425,medical
uniform,Temporally Uniform Pulmonary Inflammation,0.9897051453590393,medical
sliding,Sliding Hiatus Hernia,0.9897292256355286,medical
pneumonitis,Interstitial Pneumonitis; Postobstructive Pneumonitis; Infectious Pneumonitis,0.9897462725639343,medical
duodenum,Stomach And Duodenum; Structure Of Superior Portion Of Duodenum; Structure Of Inferior Portion Of Duodenum; Diverticulosis Of The Duodenum; Structure Of Descending Portion Of Duodenum; Secondary Malignant Neoplasm Of Small Intestine Incl Duodenum; Structure Of Ascending Portion Of Duodenum,0.989772617816925,medical
role,Surgical Operation Note : Find : Pt : Setting : Doc : Role,0.9897756576538086,medical
surgery,Anatomical Site Of Surgery; Family History Of Coronary Artery Bypass Graft Surgery; Before Surgery; Post Thoracic Surgery; Recent Surgery; Unlisted Vascular Surgery Procedure; Surgery Of Posterior Cranial Fossa Craniotomy; General Surgery Specialty; Surgery . Resident; Recent Abdominal Surgery; Intracranial Surgery; Pre Surgery; Adverse Effect Due To Surgery; Hernia Surgery; Post Cardiac Surgery; Spinal Decompression Surgery; Surgery Bypass Graft; Post Abdominal Surgery; History Of Surgery; Lung Cancer Surgery,0.9897832274436951,medical
needle,Needle Biopsies Large Core; Transbronchial Fine Needle Aspiration; Speciman Obtained By Fine Needle Aspiration Procedure; Transthoracic Needle Aspiration Biopsy; Guidance For Percutaneous Aspiration . Fine Needle : Find : Pt : Xxx : Doc : Ct; Endobronchial Ultrasound Transbronchial Needle Aspiration; Fine Needle Aspiration Biopsy Procedures,0.9897907972335815,medical
junction,Cervico Medullary Junction; Cervicothoracic Junction; Pontomedullary Junction,0.9898043274879456,medical
colectomy,Post Colectomy,0.9898254871368408,medical
rigid,Rigid Bronchoscopy,0.9898278117179871,medical
malignant,Metastasis From Malignant Neoplasm; Malignant Neoplasm Of Thyroid Gland; Unclassified Tumour Malignant; Malignant Melanoma; Malignant Melanoma Metastatic; Malignant Neoplastic Disease; Metastatic Malignant Neoplasm To Liver; Malignant Disease; Anatomic Location Of Primary Malignant Neoplasm; Metastasis From Malignant Neoplasm Of Pleura; Malignant Pericardial Effusion; Metastatic Malignant Neoplasm To Bone; Malignant Lymphoma; Metastatic Malignant Neoplasm To Vertebral Column; Metastatic Malignant Neoplasm To Lung; Malignant Neoplasm Of The Central Nervous System; Malignant Glandular Cell; Metastatic Malignant Neoplasm To The Adrenal Gland; Non Keratinizing Malignant Small Squamous Cell; Malignant Squamous Cell Neoplasm; Primary Malignant; Malignant Lymphoma Non Hodgkin S Type; Malignant Neoplasm Of The Mesothelium; Malignant Tumour Of Larynx; Metastatic Malignant Neoplasm To Brain; Metastatic Malignant Neoplasm To Pancreas; Metastatic Malignant Neoplasm To The Retroperitoneum; Secondary Malignant Neoplasm Of Small Intestine Incl Duodenum; Metastatic Malignant Neoplasm To The Abdominal Cavity; Malignant Hodgkin S Lymphoma; Malignant Epithelial Neoplasm Of Brain; Malignant Lymphoma B Cell Type; Metastatic Malignant Neoplasm In The Spinal Cord; Metastatic Malignant Neoplasm To Kidney; Metastatic Malignant Neoplasm In The Neck; History Of Malignant Mesothelioma; Malignant Tumour Of Stomach; Malignant Neoplasm Of Lung; Malignant Neoplasm Of Larynx Stage Iv,0.9898588061332703,medical
strip,3 Lead Electrocardiogram Rhythm Strip : Pacemaker In Place; Strip Medical Device; Steri Strip,0.9898991584777832,medical
patients,History Patients; Fall Patients,0.9899027347564697,medical
mesenteric,Enlargement Of Mesenteric Lymph Node; Mesenteric Adenopathy; Structure Of Mesenteric Adipose Tissue; Enlarged Mesenteric Lymph Node; Inferior Mesenteric Artery Occlusion; Mesenteric Root; Structure Of Mesenteric Vein; Mesenteric Oedema; Vascular Occlusions Mesenteric; Superior Mesenteric Artery And Inferior Mesenteric Artery,0.9899272322654724,medical
maximum,Maximum Thickness; Maximum Systolic Blood Pressure,0.9899483919143677,medical
tail,Structure Of Tail Of Pancreas; Structure Of Distal Region Of Tail,0.9899542331695557,medical
infarction,Laci Lacunar Infarction; St Segment Elevation Myocardial Infarction; Mi Myocardial Infarction; Cerebral Infarction; Middle Cerebral Artery Circulation Infarction; Embolic Infarction; Pontine Infarction; Haemorrhagic Infarction; Infarction Posterior Cerebral Artery; Cerebral Infarction Posterior Circulation Brain Stem Infarction; Bone Infarction; Family History Of Myocardial Infarction; Acute St Elevation Myocardial Infarction By Ekg Finding,0.9899776577949524,medical
lymphadenopathy,Pelvic Lymphadenopathy; Retroperitoneal Lymphadenopathy; Mediastinal Lymphadenopathy; Bronchopulmonary Lymphadenopathy; Inguinal Lymphadenopathy; X Ray Of Chest : Right Sided Mediastinal Lymphadenopathy; Coeliac Lymphadenopathy; History Of Lymphadenopathy; Pretracheal Lymphadenopathy; Diaphragmatic Lymphadenopathy; Intrathoracic Lymphadenopathy; Aortic Lymphadenopathy,0.9899875521659851,medical
enteral,Nasogastric Intubation For Enteral Infusion Of Concentrated Nutritional Substances,0.9900140762329102,medical
ureteral,Ureteral Stents,0.9900332689285278,medical
septal,Septal Thickening; Intralobular Septal Thickening; Septal Defects Aorticopulmonary; Interlobular Septal Thickening; Left Anterior Descending Septal Perforator Artery,0.9900339841842651,medical
node,Enlargement Of Mesenteric Lymph Node; Reticuloendothelial System Lymph Node; Anatomic Node; Posterior Common Hepatic Lymph Node; Pericardial Lymph Node; Enlarged Supraclavicular Lymph Node; Structure Of Lymph Node Of Right Axilla; Biopsy Of Mediastinal Lymph Node; Retroperitoneal Lymph Node Enlargement; Structure Of Lymph Node Of Left Axilla; Enlarged Right Axillary Lymph Node; Structure Of Retroperitoneal Lymph Node; Enlarged Left Axillary Lymph Node; Positive Lymph Node; Structure Of Anterior Mediastinal Lymph Node; Lymph Node Of Aortopulmonary Window; Lymph Node Mass; Right Supraclavicular Lymph Node; Enlarged Right Supraclavicular Lymph Node; Left Supraclavicular Lymph Node; Structure Of Coeliac Lymph Node; Retrocrural Lymph Node; No . 12P Hepatic Lymph Node; Pelvic Lymph Node Structure; Right Upper Paratracheal Lymph Node; Right Lumbar Lymph Node Group Proper; Lymph Node By Anatomic Site; Lymph Node . Bilateral; Enlarged Mesenteric Lymph Node; Biopsy Of Cervical Lymph Node; Lesser Curvature Gastrohepatic Ligament Node; Structure Of Prevertebral Lymph Node; Gastrohepatic Lymph Node; Shotty Lymph Node; Enlargement Of Iliac Lymph Node; Supraclavicular Lymph Node Enlargement; Negative Lymph Node; Excision Procedures On Lymph Node Of Axilla; Right Infraclavicular Lymph Node; Right Pretracheal Lymph Node,0.9900361895561218,medical
parenchymal,Parenchymal Consolidation; Parenchymal Hemorrhage; Parenchymal Atrophy,0.9901321530342102,medical
transfer,Transfer Technique; Transfer In; Surgical Transfer Action,0.990138828754425,medical
terminal,Resection Of Cecum And Terminal Ileum; Terminal Oesophageal Ring,0.9901604056358337,medical
cancers,Cancers Diagnosis,0.9901633858680725,medical
embolization,Artery Embolization Procedure; Guidance For Embolization,0.9901670813560486,medical
fistula,Chest Fistula; Bof Broncho Oesophageal Fistula; Tracheobronchial Fistula; History Of Tracheo Oesophageal Fistula; Enteric Cutaneous Fistula,0.9901677370071411,medical
diverticulitis,Acute Diverticulitis; Diverticulitis Perforated,0.9901790022850037,medical
acute,Acute Infarcts; Acute Onset Cough; Acute Diverticulitis; Acute Cholecystitis; Respiratory Distress Syndrome Acute; Acute Renal Failure Syndrome; Acute Pneumonia; Acute Mental Status Changes; Acute Pulmonary Oedema; Vascular Insufficiency Acute; Acute Dyspnoea; Acute Infectious Process; Acute Appendicitis; Acute Exacerbations; Acute Abdominal Pain Syndrome; Acute To Subacute; Acute Exacerbation Of Idiopathic Pulmonary Fibrosis; Acute Haemorrhage; Subdural Hematomas Acute; Acute Cerebrovascular Accident; Acute Disease Disorder; Acute Respiratory Decompensation; Acute Inflammation Of Nasal Sinus; Acute Cardiogenic Pulmonary Oedema; Acute Hypotension; Acs Acute Coronary Syndrome; Unspecified Acute Lower Respiratory Infection; Acute And Chronic Cholecystitis; Acute Aortic Dissections; Acute Ischaemic Stroke; Acute St Elevation Myocardial Infarction By Ekg Finding; Acute Kidney Injury Ctcae,0.9902300238609314,medical
heading,Examination Heading,0.9902508854866028,medical
respiratory,Structure Of Respiratory System; Respiratory Compromise; Respiratory Distress Syndrome Acute; Respiratory System Lung; Decompensation Respiratory; Respiratory Inspiration; Metabolic Acidosis With Respiratory Acidosis; Respiratory Equipment Tracheostomy Tubes; Chronic Respiratory Failure; Structure Of Upper Respiratory Tract Cavity; Respiratory Insufficiency; Respiratory Pulmonology; Respiratory Diaphragms; Hypoxic Respiratory Failure; Respiratory Airway Obstruction; Acute Respiratory Decompensation; Respiratory Status : Finding : Point In Time : Patient : Nominal; Unspecified Acute Lower Respiratory Infection; Central Respiratory Failure; Breaths : Number Count Time : Point In Time : Respiratory System : Quantitative,0.9902899265289307,medical
calculus,Calculus Of Kidney; Gallbladder Calculus; Bilateral Staghorn Calculus,0.9903103709220886,medical
bladder,Kidney And Urinary Bladder; Urinary Bladder Structure; Distension Of Gall Bladder; Diverticulum Of Bladder; Bladder Wall Thickening; Prostate And Urinary Bladder; Distended Urinary Bladder; Structure Of Wall Of Urinary Bladder; Abdomen Pelvis Ureter Pelvis Urinary Bladder; Mass Of Urinary Bladder,0.9903481006622314,medical
intervertebral,Narrowing Of Intervertebral Disc Space; Structure Of Intervertebral Foraman; Degeneration Of Intervertebral Disc; Space Of L1 L2 Intervertebral Compartment; Space Of T9 T10 Intervertebral Compartment; Structure Of Intervertebral Disc; Endplate Of Intervertebral Disc; Intervertebral Disc Structure Of Third Cervical Vertebra; Intervertebral Disc Structure Of Third Lumbar Vertebra,0.990350067615509,medical
equina,Cauda Equina Syndrome,0.9903605580329895,medical
percutaneous,Percutaneous Gastrostomy Tube; Guidance For Percutaneous Biopsy : Find : Pt : Chest Lung : Doc : Imaging Modality; Guidance For Percutaneous Aspiration . Fine Needle : Find : Pt : Xxx : Doc : Ct,0.9903621077537537,medical
magnetic,Medical Imaging Magnetic Resonance Nuclear Magnetic Resonance; Magnetic Resonance Imaging Using Gadolinium Contrast Procedure; Diffusion Weighted Magnetic Resonance Imaging; Magnetic Resonance Imaging Of Thoracic Spine; Magnetic Resonance Imaging Of Lumbar Spine; Nuclear Magnetic Resonance Imaging Brain; Magnetic Resonance Imaging Of Cervical Spine; Magnetic Resonance Imaging Of Head; Proton Magnetic Resonance Spectroscopic Imaging; Magnetic Resonance Imaging Mri Of Spine; Magnetic Resonance Imaging With Contrast; T2 Weighted Magnetic Resonance Imaging; Magnetic Resonance Imaging Mri Of Liver; Magnetic Resonance Imaging Angiography Of Head; Magnetic Resonance Angiography; Magnetic Resonance Imaging Of Abdomen; Magnetic Resonance Imaging Venography; Contrast Enhanced Magnetic Resonance Imaging; Magnetic Resonance Imaging Of The Brain With And Without Contrast; Magnetic Resonance Imaging Mri Of Chest; Magnetic Resonance Imaging Center; Secretin Enhanced Magnetic Resonance Imaging,0.9903895258903503,medical
intrapulmonary,Intrapulmonary Haemorrhage; Recurrent Intrapulmonary Haemorrhage,0.9904026389122009,medical
apex,Left Pulmonary Viewed Anatomically Apex; Pulmonary Viewed Anatomically Apex; Right Pulmonary Viewed Anatomically Apex; Clinical Apex Of Right Lung; Structure Of Apex Of Heart,0.9904057383537292,medical
carotid,Carotid Artery Structure; Structure Of Carotid Sinus; Internal Carotid; Structure Of Right Internal Carotid Artery; Structure Of Left Internal Carotid Artery; Chest Aortic Arch Head Neck Carotid Artery; Carotid Arteries Bilateral; Aneurysm Of Extracranial Internal Carotid Artery; Disorder Of Carotid Artery; Structure Of Right External Carotid Artery,0.9904223680496216,medical
neuroradiology,Diagnostic Service Neuroradiology Lab,0.9904265999794006,medical
lines,Tubes And Lines; Femoral Arterial Lines,0.9905160665512085,medical
back,Intrinsic Muscles Of The Back; Pain In Back; Back Pain Severe; History Of Back Pain; Back Surgeries; Upper Back Pain On The Left; Lumbar Region Of Back; Thoracic Back Pain; Entire Back Body Structure; Lower Thoracic Region Surface Region Of Back,0.990533173084259,medical
context,Physical Context; Patient Notified Context Dependent Category; Procedure Started Context Dependent Category; D Tachycardia Context Dependent Category,0.9905418157577515,medical
vertebroplasty,Vertebroplasty Procedure,0.990544319152832,medical
using,Magnetic Resonance Imaging Using Gadolinium Contrast Procedure; Drainage Using Computed Tomography Guidance,0.9905642867088318,medical
series,Series Set Of Composite Instances; Dedicated Small Bowel Series Ugi Sb Follow Through,0.9905719757080078,medical
lobar,Lobar Pneumonia Left Lower Lobe; Lobar Pneumonia Right Lower Lobe; Lobar Pneumonia; Lobar Bronchus Structure,0.9905730485916138,medical
grafts,Endoluminal Grafts; Stent Grafts Vascular Aortoiliac,0.9905955195426941,medical
segmental,Segmental Resection; Segmental Bronchus Of Left Lower Lobe; Segmental Excision Of Colon,0.9906291365623474,medical
sleeve,Bronchial Sleeve Resection,0.9906327128410339,medical
radiologically,Cardiac Shadow Viewed Radiologically,0.9906399846076965,medical
systemic,Trunk Of Systemic Arterial Tree; Hypertensive Disorder Systemic Arterial; Systemic Infection; Systemic Arterial Circulatory System; Portal Systemic Vascular Shunt Disorder; Systemic Inflammatory Response Syndrome Unspecified,0.9906412959098816,medical
arteries,Angiography Of Cerebral Arteries : Tumor Blush; Arteriography Of Pulmonary Arteries; Carotid Arteries Bilateral; Arteries Femoral Iliac; 467 468 Common And Internal Iliac Arteries; Epigastric Arteries,0.9906504154205322,medical
associated,Associated With; Kawasaki Disease Associated Coronary Artery Aneurysm Z Score Suggests Small Aneurysm; Kawasaki Disease Associated Coronary Artery Aneurysm Z Score Suggests No Involvement; Dystrophin Associated Protein Basic A1; Pleural Effusion Associated With Pulmonary Infection; Vap Ventilator Associated Pneumonia,0.9907079339027405,medical
impaired,Impaired Sensation; Impaired Renal Function,0.9907224178314209,medical
infiltration,Infiltration Into Tissue; Pulmonary Infiltration; Tumor Infiltration; Polymorphonuclear Leukocyte Infiltration; Fatty Infiltration Of The Pancreas,0.9907386898994446,medical
temporally,Temporally Uniform Pulmonary Inflammation,0.9907748699188232,medical
neuroendocrine,Small Cell Neuroendocrine Carcinoma; Neuroendocrine Tumor Primitive Neuroectodermal; Metastatic Small Cell Neuroendocrine Carcinoma,0.9908004403114319,medical
administration,Intraparenchymal Route Of Administration; Administration Procedures; Dose Per Administration; Extraluminal Route Of Drug Administration; Perilesional Route Of Administration; Intravenous Bolus Route Of Administration; Drug Administration Via Gastrostomy; Parenteral Administration By Intravenous Injection; Intracanalicular Route Of Administration; Fluid For Intravenous Administration; Administration Of Antibiotics; Drug Administration Via Jejunostomy; Blood Product Administration By Intravascular Infusion; Intradural Route Of Administration,0.9908156394958496,medical
common,Posterior Common Hepatic Lymph Node; Inflammation Of Common Bile Duct; Structure Of Right Common Femoral Artery; Structure Of Left Common Femoral Artery; Vessel Common Origin; 467 468 Common And Internal Iliac Arteries; Bile Common Dilatation Duct,0.9908305406570435,medical
three,Three Weeks; Three Months; Three Dimensional Images; Medical Imaging Three Dimensional; Three Dimensional Magnetization Prepared Rapid Gradient Echo Imaging; Severity One Out Of Three,0.990885853767395,medical
diverticular,Abscess With Diverticular Disease Of Colon,0.9909015893936157,medical
pvd,Pvd Peripheral Vascular Disease,0.9909026622772217,medical
insufficiency,Renal Insufficiency Syndrome; Cardiac Insufficiency; Vascular Insufficiency Acute; Insufficiency Fractures; Vascular Insufficiency Of The Mesentery; Respiratory Insufficiency; Gastrointestinal Tract Vascular Insufficiency,0.9909049272537231,medical
peripelvic,Peripelvic Cyst In The Right Kidney,0.9909797310829163,medical
thoracolumbar,Thoracolumbar Vertebral Column; Scoliosis Of Thoracolumbar Spine,0.9909920692443848,medical
views,Views Ap; X Ray Of Chest Pa And Lateral Views Procedure; Views For Patency; 3 Views,0.9909973740577698,medical
vessel,Structure Of Small Blood Vessel Organ; Blood Vessel Structure; Structure Of Great Blood Vessel Organ; Estimated Potential Vessel Value; Occlusion Of Blood Vessel; Inside The Blood Vessel; Vessel Common Origin; Thrombosis Of Blood Vessel; Vessel Origin; Disorder Of Blood Vessel; Large Blood Vessel Structure; Structure Of Left Iliac Vessel; Vessel Biventricular Override,0.9910467267036438,medical
pericardial,Tamponades Pericardial; Pericardial Lymph Node; Pericardial Thickening; Malignant Pericardial Effusion; Formation Of Pericardial Window; Pericardial Cysts; Hemorrhagic Pericardial Effusion,0.9910602569580078,medical
aortopulmonary,Lymph Node Of Aortopulmonary Window,0.991064727306366,medical
suboccipital,Suboccipital Craniotomy,0.9910894632339478,medical
osteomyelitis,Chronic Osteomyelitis; Osteomyelitis Of Sternum,0.9911657571792603,medical
dedicated,Dedicated Blood Product Donation; Dedicated Small Bowel Series Ugi Sb Follow Through,0.9911767244338989,medical
supply,Decreased Oxygen Supply; Arterial Blood Supply; Neoplasm Vascular Supply; Oxygen Supply Tubing,0.9912149310112,medical
systems,Ventricular Systems Cerebral; Medical Imaging Picture Archiving And Communication Systems; Systems Neurosecretory; Hospital Information Systems; Systems Extrahepatic Biliary,0.9912402629852295,medical
fourth,Fourth Ventricle Of The Brain; Structure Of Lateral Recess Of Fourth Ventricle; Lateral Aperture Of The Fourth Ventricle; Level Of The Fourth Thoracic Vertebra; Fourth Lumbar Spinal Nerve; Fourth Rib Fracture; Entire Body Of Fourth Thoracic Vertebra,0.9912489652633667,medical
second,Mandibular Left Second Premolar Mesial Prosthesis; Five Per Second; Centimeter Per Second; Maxillary Left Second Molar Mesial Prosthesis; Second Half; Compression Fracture Of Second Lumbar Vertebra; Second Primary Neoplasms Metachronous; Mandibular Left Second Molar Mesial Prosthesis; Second Lumbar Spinal Nerve; Second Rib Fracture,0.991255521774292,medical
neoadjuvant,Neoadjuvant Chemoradiation Treatments,0.9912847876548767,medical
meniscus,Meniscus Structure Of Joint,0.991284966468811,medical
blood,Dedicated Blood Product Donation; Structure Of Small Blood Vessel Organ; Blood Vessel Structure; Clots Blood; White Blood Cell Count Increased Lab Result; Left Shifted White Blood Cells; Structure Of Great Blood Vessel Organ; In Blood; Blood Tinged; Old Blood; Pulmonary Aspiration Of Blood; Occlusion Of Blood Vessel; Arterial Blood Supply; Blood Glucose Meters Medical Device; Increased Blood Glucose; Coughing Up Massive Amount Of Blood; Circulating Blood Volume; No Blood; Inside The Blood Vessel; Blood Coagulation Disorder; White Blood Count; Blood Pool; Thrombosis Of Blood Vessel; Red Blood Cell Scan; Blood Product Administration By Intravascular Infusion; Packed Red Blood Cells; Blood Gas Oxygen Saturation Measurement; Disorder Of Blood Vessel; With High Blood Pressure; Pulmonary Blood Circulation; Large Blood Vessel Structure; Bp Blood Pressure; Maximum Systolic Blood Pressure; Complication Of Blood Transfusion; High Blood Pressure Medicines; Whole Blood Or Product Procurement; Brbpr Bright Red Blood Per Rectum; Injury To Blood Vessels Of Unspecified Site; Anaerobic Blood Culture; Blood Carbon Dioxide Level Above Normal; Recurrent Episodes Of Coughing Up Blood; History Of Abnormally Low Blood Pressure; Abnormal Blood Vessels; Collateral Blood Circulations,0.9912872910499573,medical
esophagus,Trachea And Esophagus; Neoplasm Of The Esophagus; Esophagus And Stomach; Bronchus And Esophagus; Fluid In Esophagus,0.991297721862793,medical
closure,Closure Of Skin By Suture; Closure By Suture; Chest Wall Closure,0.9913310408592224,medical
calcification,Choroid Plexus Calcification; Calcification Of Aortic Valve; Calcification In The Basal Ganglion; Tracheal Ectopic Calcification; Mitral Valve Disorder Calcification; Abdominal Aortic Calcification; Aortic Annulus Calcification; Mitral Annulus Calcification; Vertebral Artery Calcification,0.9913787245750427,medical
devices,Collimator Devices; Electronic Portal Imaging Devices; Surgical Fixation Devices,0.9914044737815857,medical
compression,Compression Of Umbilical Cord; Pulmonary Atelectases Compression; Pathologic Compression Fracture; Compression Fracture Of Second Lumbar Vertebra; Compression Lung; Airway Compression Or Obstruction; Main Stem Bronchus Compression; Compression Of Fractured Vertebra,0.9914301037788391,medical
degeneration,Atheromatous Degeneration; Degeneration Of Intervertebral Disc; Bilateral Kidney Degeneration,0.9914332032203674,medical
posterior,Median Eminence Of Posterior Lobe Of Pituitary Gland; Posterior Common Hepatic Lymph Node; Posterior Fossa; Right Posterior; Structure Of Posterior Tibial Artery; Large Posterior Fossa; Posterior Anterior; Posterior Margin; Posterior Fusion; Surgery Of Posterior Cranial Fossa Craniotomy; Tibialis Posterior Muscle Structure; Structure Of Posterior Horn Of Lateral Ventricle; Right Posterior Chest; Ribs . Posterior; Aneurysm Of Posterior Communicating Artery; Infarction Posterior Cerebral Artery; Mass Of Posterior Mediastinum; Cerebral Infarction Posterior Circulation Brain Stem Infarction; Lesion Of Posterior Fossa Of Cranial Cavity; Posterior Longitudinal Ligament Structure; Posterior One Third Of Tongue; Left Posterior Chest; Left Posterior Pararenal Space; Posterior Cerebral Artery And Its Branches Body Structure,0.9914393424987793,medical
capability,Catheter Guiding May Include Infusion Perfusion Capability,0.9914500117301941,medical
health,Health Alliances; United States National Center For Health Care Technology; Meditech Health Record System,0.9914547801017761,medical
neoplasm,Metastasis From Malignant Neoplasm; Malignant Neoplasm Of Thyroid Gland; Metastatic Malignant Neoplasm To Liver; Anatomic Location Of Primary Malignant Neoplasm; Mucinous Neoplasm; Neoplasm Of The Leptomeninges; Metastasis From Malignant Neoplasm Of Pleura; Metastatic Malignant Neoplasm To Bone; Neoplasm Of The Trachea; Neoplasm Of The Extradural Spinal Canal; Metastatic Malignant Neoplasm To Vertebral Column; Metastatic Malignant Neoplasm To Lung; Malignant Neoplasm Of The Central Nervous System; Neoplasm Of The Cerebellum; Metastatic Malignant Neoplasm To The Adrenal Gland; Malignant Squamous Cell Neoplasm; Malignant Neoplasm Of The Mesothelium; Benign Fibroblastic Neoplasm; Metastatic Malignant Neoplasm To Brain; Neoplasm Of The Thorax; Metastatic Malignant Neoplasm To Pancreas; Necrotic Neoplasm; Metastatic Malignant Neoplasm To The Retroperitoneum; Secondary Malignant Neoplasm Of Small Intestine Incl Duodenum; Neoplasm Of The Esophagus; Peripheral Nerve Sheath Neoplasm; Metastatic Malignant Neoplasm To The Abdominal Cavity; Cardiac Neoplasm Uncertain Behavior Of Pericardium; Neoplasm Of The Neuroglia; Neoplasm Vascular Supply; Neoplasm Of Frontal Lobe Of Brain; Malignant Epithelial Neoplasm Of Brain; Neoplasm Of The Pleura; Metastatic Malignant Neoplasm In The Spinal Cord; Metastatic Malignant Neoplasm To Kidney; Metastatic Malignant Neoplasm In The Neck; History Of Neoplasm; Neoplasm Of The Cerebral Hemispheres; Neoplasm Of The Endocrine System; Transitional Cell Neoplasm Of The Urinary Tract; Excision Of Neoplasm; Malignant Neoplasm Of Lung; Neoplasm Of Temporal Lobe Of Brain; Malignant Neoplasm Of Larynx Stage Iv; Neoplasm Of Bronchus,0.9914620518684387,medical
partial,Partial Volume Averaging; Partial Obstruction Of Small Intestine; Partial Atelectasis; Partial Loss; Partial Pneumonectomies; Partial Resection Of Lung; Partial Laminectomy; B2 Billroth Ii Partial Gastrectomy; Partial Lobectomy Of Lung,0.9914631247520447,medical
joint,Uncovertebral Joint; Si Joint; Narrowing Of The Joint Spaces; Degenerative Joint Disease; Bone Structure Of Knee Joint Region; Joint Of Vertebral Articular Process; Pelvis Sacrum Sacroiliac Joint; Sacroiliac Joint Structure; Total Knee Joint Prosthesis; Recurrent Joint Dislocations; Rigidity Of 1St Mtp Joint; Meniscus Structure Of Joint; Disorder Of Joint; Pain In Right Hip Joint; Separation Of Joint,0.9914658665657043,medical
vertebra,Compression Fracture Of Second Lumbar Vertebra; Level Of The Third Thoracic Vertebra; Level Of The Fourth Thoracic Vertebra; Intervertebral Disc Structure Of Third Cervical Vertebra; Entire Body Of Fourth Thoracic Vertebra; Compression Of Fractured Vertebra; Left Pedicle Of Vertebra; Excision Of Lamina Of Cervical Vertebra; Entire Body Of Fifth Lumbar Vertebra; Intervertebral Disc Structure Of Third Lumbar Vertebra,0.9914806485176086,medical
gallstone,Gallstone Pancreatitis,0.9914832711219788,medical
hospitalization,Hospitalization Admission,0.991510272026062,medical
use,Use Aspirin; Use For,0.991511881351471,medical
neurology,Neurology . Resident,0.9915202856063843,medical
infections,Medical History Infections; Persistent Infections; Invasive Infections,0.991523265838623,medical
interpolar,Interpolar Region Of Right Kidney,0.9915276765823364,medical
ischemia,Lower Extremity Ischemia; Pulmonary Ischemia,0.9915299415588379,medical
cord,Compression Of Umbilical Cord; Vocal Cord Structure; Central Canal Of The Spinal Cord; Reticular Nucleus Of The Spinal Cord; Thoracic Portion Of Spinal Cord; Oedema Of Spinal Cord; Spinal Cord Lesions; Spinal Cord Involvement; Metastatic Malignant Neoplasm In The Spinal Cord; Spinal Nerve Root And Spinal Cord; Sacral Region Of Central Canal Of Spinal Cord; Cervical Segments Of Spinal Cord,0.9915323853492737,medical
dilated,Dilated Loops; Dilated Bowel; Dilated Pancreatic Ducts; Dilated Intrahepatic Bile Ducts; Dilated Main Pulmonary Artery,0.9915493726730347,medical
cavity,Cavity Of Compartment Of Abdomen; Surgically Created Resection Cavity; Free Air In Peritoneal Cavity; Right Nasal Cavity; Cavity Of Ventricle; Structure Of Upper Respiratory Tract Cavity; Metastatic Malignant Neoplasm To The Abdominal Cavity; Mass Of Abdominal Cavity Structure; Lesion Of Posterior Fossa Of Cranial Cavity; Structure Of Half Of Thoracic Cavity Lateral To Midsagittal Plane; Cavity Of Ventricular System Of Brain,0.9915503263473511,medical
carcinoma,Carcinoma Of The Lung; Carcinoma Of The Thyroid Gland; Stage Iii Non Small Cell Carcinoma Of The Lung; Small Cell Neuroendocrine Carcinoma; Bc Bronchogenic Carcinoma; Metastatic Lung Carcinoma; Extensive Stage Small Cell Carcinoma Of The Lung; Squamous Cell Carcinoma Of The Trachea; History Of Squamous Cell Carcinoma; History Of Hepatocellular Carcinoma; Metastatic Small Cell Neuroendocrine Carcinoma; Large Cell Undifferentiated Lung Carcinoma; Oesophageal Carcinoma Site Unspecified Recurrent; Metastatic Non Small Cell Carcinoma; Lung Carcinoma Metastatic In The Brain; Squamous Cell Carcinoma Recurrent; Metastatic Squamous Cell Carcinoma; History Of Carcinoma; Stage Iv Epidermoid Cell Carcinoma Of The Lung; Stage Iiia Non Small Cell Carcinoma Of The Lung; Advanced Lung Carcinoma; Squamous Cell Carcinoma Of The Glottis; Poorly Differentiated Carcinoma; Pulmonary Carcinoma Cell Type Unspecified Recurrent; Stage Iiib Lung Large Cell Carcinoma Ajcc V7; Squamous Cell Carcinoma Of Right Lung,0.9915681481361389,medical
dm,Dm Diabetes Mellitus,0.9915720820426941,medical
