Term,TF-IDF Score
resf,0.2725825788200302
evalutation,0.2725001942673385
diarr,0.27234424797957396
distrbution,0.27234424797957396
coarsening,0.2723291312705799
hemiabdomen,0.27223949117305757
massmets,0.2722076365896075
intbuation,0.2721279607325972
ala,0.2721019780326534
subtherapeutic,0.27199457646485176
leiden,0.27199457646485176
exactlyany,0.27198811163407216
movability,0.2719280813331266
uprigt,0.2719280813331266
bypassed,0.2718635528299286
cavogram,0.2718165141351241
imprression,0.27168313071222366
osseus,0.27168313071222366
apwindow,0.271590689837166
threedimensional,0.27155928135621626
unreliable,0.271530023023497
partietal,0.27148398742457513
butthe,0.27132132609795434
placewill,0.2712792384832718
carcinona,0.27124680194029965
pullpod,0.271245581790125
thoracotomyrml,0.271245581790125
cardiomedistinum,0.27118996902105347
sequel,0.2711458620068808
functionpoor,0.27081749633370744
conservatively,0.27081749633370744
colelction,0.27081749633370744
appendicistis,0.27081749633370744
duodenalpancreatic,0.27081749633370744
mmhg,0.2707567842428088
apicl,0.270729303039627
loculationspleurex,0.2706405066189312
portalhepatic,0.27060257000433374
bronchomalacia,0.2702423404488568
trying,0.2702294704121697
bleedin,0.27015903142961883
masslesions,0.27008328957065425
copllapse,0.270012735442941
bf,0.2699660600496043
transgresses,0.26995024495021863
claustrophobic,0.26995024495021863
gives,0.2698924679305954
subsumed,0.2697381650524264
ossoeus,0.2697258089776369
gall,0.2695848012539158
fibrothorax,0.2695356195980225
disussed,0.2694886657761429
disturbance,0.2692821635600029
axillae,0.26927535682007075
fluiddebris,0.2692401986557912
performmr,0.26911649490373823
persitent,0.2690716807346329
cubital,0.26881859898828975
lock,0.26880297380172324
undetectable,0.2686994710605477
impede,0.26868990893642186
evacuate,0.26868990893642186
collect,0.26868581659893415
rptx,0.2686334555928187
maty,0.26842662109148
removedclinical,0.26842662109148
uppe,0.2683727280884188
rlobectomy,0.2683727280884188
masspe,0.26834274541276926
abscessfailure,0.26824840690473234
delivery,0.2682389298417057
collapsepostoperative,0.2682148628172434
pagetelephone,0.2680818730978364
painsob,0.26806884363900785
pressing,0.2680680889577207
airspaceinterstitial,0.26795404563951664
ubchanged,0.26795404563951664
chnages,0.2679332838121674
osat,0.26785535366272933
atheroma,0.2677078854476962
soonertx,0.26766164975633683
rulrll,0.2676453002486412
ventilatorassisted,0.26758358422594275
dominance,0.26754410242669047
thorcic,0.2674891180355436
erosive,0.2674563007577955
raf,0.26739163126183196
approaches,0.2672584531313127
resectionct,0.2671689514491147
mother,0.26715178834893477
ween,0.26711733723989955
lingularlll,0.26705134325248553
signals,0.26698884520923416
pumlmonary,0.2669804150831254
tibfib,0.2669746959722533
lobecomy,0.26681289872416863
atypicalappearing,0.2668074054718594
naris,0.26678759929697954
maturing,0.26677730919388115
appciyt,0.26677730919388115
partiallyfilled,0.26665035106713314
comp,0.26645999731437037
lungmass,0.26644353729674114
slurry,0.2663119869806471
kkxa,0.2662280968627528
persisitent,0.26618170511694245
parallel,0.26613456379742706
dimensional,0.2661152919685301
metabolically,0.2660747487772013
conducted,0.2659526153298554
prefixes,0.2659526153298554
wedgepericardiectomytalc,0.2658606910217895
myocutaneous,0.2658606910217895
latissimus,0.2658606910217895
ize,0.26585059313308224
flows,0.2658221824769428
squamus,0.26581933410287567
onethird,0.26580793869755354
suggestions,0.2657070858579699
deflated,0.26564508684954713
submucosal,0.26562797073705186
heartmediatinum,0.2654864437066542
heartmediastinum,0.2654864437066542
ventiriculostomy,0.2654728637247407
inspection,0.2654657054875618
rimenhancement,0.2654625522855024
compressionobstruction,0.2653193013426607
hyperattenuation,0.26527209238913035
radiopgraph,0.26520757107046733
superinposed,0.2651995519144433
disucssed,0.2651995519144433
cores,0.2651922555950408
hydropneumonthorax,0.26513395008467394
placementalso,0.26508278518871
omitted,0.2650606080309471
assymetric,0.26488395001593157
inadequate,0.26482642723046185
interchanged,0.2648181930333844
persisent,0.2648181930333844
dobboff,0.2648181930333844
flatline,0.2646361581017291
lineardiscoid,0.264542861896676
proeminence,0.26449437240268014
revats,0.26449437240268014
coordinate,0.2644104764811254
fewer,0.2643793108107149
dissect,0.26434752218513446
option,0.26431906583577053
metatstatic,0.26431034855274493
accentuate,0.2642739517394144
bandaged,0.26413699442364896
enveloping,0.2640150110533486
textures,0.2640085550904709
aspirting,0.2640085550904709
rehabilitation,0.2636365592151408
fracturex,0.26354953762502314
vviii,0.2635359593820291
got,0.26351029149404187
unremarakble,0.26338037503827283
ptxobatin,0.26319424036893374
waxed,0.26314005288712083
waned,0.26314005288712083
advise,0.26285858199589107
innomiate,0.26271007924882545
sensation,0.2626714257980679
postlower,0.262671317835114
yearly,0.2626147066658663
hypotensionhypoxia,0.26255258312079327
ras,0.26252816856933703
atelectasisthere,0.26244304491930354
indetermined,0.26212553574241976
acut,0.2621141441084438
propofol,0.26207681564561214
ehad,0.26204111937218194
fistulae,0.2619115302351773
sternectomy,0.2619115302351773
engorgementmild,0.26183071322162305
upstrokes,0.26179927739185443
wend,0.26177853368176107
hyptensive,0.2617210867431024
pneumothoraxsubcutaneous,0.26171722467534014
smali,0.2615810389832474
affected,0.2615325279132098
trendelenburg,0.2614772223196415
embolusparenchymal,0.26145202362420633
classic,0.2614449086795857
effusionpna,0.2613818395602324
intramuscular,0.2613226666654789
postfossa,0.2613212411235287
atelectasisconsolidative,0.26109878993236324
spaceinferior,0.2610845911341111
sterility,0.2610845911341111
coning,0.2609732769114374
parapulmonic,0.26094499532622767
staus,0.26087915477038726
agree,0.2608419765511253
shortest,0.26072317353319685
elimination,0.26071365507211397
denoted,0.26062967007029425
injecting,0.26058445147268006
distensionpain,0.260565277465106
surgicial,0.26056203085235097
institutions,0.2605572660911913
basilary,0.2604965781963009
uprigh,0.26048875617605605
mailet,0.260481196034996
ltd,0.26048056008312737
hematomabruitbleed,0.2604432594763244
hypoglycemic,0.26040532080832723
hemorrh,0.2603539730645768
tubethe,0.26026783288382943
placementcomplications,0.2602458028167818
sources,0.2602420020225601
uipipf,0.260240832709319
lungzone,0.260240832709319
transoport,0.2602005736309615
wellevaluated,0.26003287356952365
morphological,0.2599794906650553
histoplasmosis,0.25990180998288936
trali,0.25988987221587384
monthyear,0.25988179239723647
pneumatothorax,0.25988179239723647
sh,0.2598595905666749
icb,0.2598290426709282
stylet,0.25971667536730386
wheezy,0.25969572454038264
wha,0.25956549345177116
contoursa,0.25952253452673646
aleft,0.2593268637821979
afibrvr,0.2593268637821979
gaurding,0.25930810643418034
disorientation,0.2593032943471217
anterosuperior,0.25924140725407985
bms,0.2592303651680542
edemamass,0.25916499358323664
flowlimiting,0.25911483125265006
polyps,0.2590814602972252
disappearance,0.2589130259984672
brachiocephalicsuperior,0.2588973409109419
osats,0.2588187536953268
mastectomy,0.2587377435811577
clearedreexpanded,0.2586879311710705
tricompartment,0.25864853544394445
inadequately,0.25863173193309386
splenosis,0.25863163542426815
perfectly,0.2585954311387047
shorntess,0.258579837411538
complained,0.258507262407075
homogenously,0.25845633048769295
hemorr,0.25841536139142274
lunga,0.2583760236691255
midpole,0.258176249447536
xhours,0.2581636952419916
lmm,0.25807887168547716
uppr,0.2580386763806625
stimuli,0.25799057294103667
margination,0.2579241485303269
extrapulmonary,0.25791592566521343
ligationleft,0.25791592566521343
rapildy,0.25777753428614064
twice,0.2577388031095269
posthiatal,0.257637921195758
asystole,0.25747676647983975
wbxrt,0.2573509208407531
coughhemoptysis,0.2573125691742092
microcoils,0.25718534991472775
raadiograph,0.2570759228271377
collapseconslidation,0.25698774003658487
vertebrobasilar,0.2569744664117023
expans,0.2569283101020181
fluidcontaining,0.2568881366526897
play,0.2568425719809301
insert,0.2568400502213683
accomplished,0.2566153345479503
changecontusion,0.25653696107745094
wout,0.25651611654602036
accustick,0.25649783126422077
xii,0.2564766965640453
perceptible,0.25647207911972
functionreflux,0.2564717467992198
valecula,0.2564717467992198
worseing,0.25646710703130743
hypotesion,0.25642854161028644
aspirationpenetration,0.25641651893854545
charaacterize,0.2564090270126289
ctctaperfusion,0.2563162893659053
vasospam,0.2563162893659053
perfo,0.2561605574646555
occpital,0.25605271320907924
transcend,0.2560444336214696
occipitoparietal,0.2560370426403312
temporo,0.25598700536734154
abdlad,0.25592797480974105
gastrosotmy,0.2558757691255482
effusionconsolidation,0.25584951355134133
neoplasms,0.2557807889644952
intracrania,0.2557618658090909
revise,0.25552214668893725
overexpansion,0.2555000494757809
chestt,0.25548195346335073
pelase,0.25545504323351437
safety,0.2553928666268885
postpbs,0.2552891518132741
micro,0.25519940370344496
psvs,0.2551860764555709
artart,0.2551860764555709
checkrepo,0.25517147459494116
unsuccesful,0.2549885890812432
vial,0.25498108145758863
lobeectomy,0.2548850077401985
rightwarad,0.2547426668438193
headed,0.2547225567127736
emphysemacopd,0.254680949505833
diffusley,0.254612995110142
extrarenal,0.2545448600136087
hamartoma,0.25431236487175685
masscollection,0.25428718189943267
subcarina,0.2542782853499478
bathtub,0.25422722230631506
erosing,0.25420862090600127
chset,0.2541912564530172
cardiomediastium,0.2541324392315756
caudad,0.2539676466038687
mediumsized,0.25392514455937354
sbft,0.25387133149771157
sidesplease,0.2537611425559398
psotoperative,0.2535657922632628
pseudotumor,0.2534696447145553
pcxr,0.25338465058042486
imposed,0.2532976841239635
abscesspneumonia,0.25328714309797196
smallearly,0.25327460179192585
thoracolumbosacral,0.25325634617006687
spectrum,0.2531282580495553
rescucitation,0.25311008482483144
plac,0.25305450208134483
appeaerance,0.25305450208134483
depsite,0.25277330617858407
subapical,0.25256817422641537
ventriculitis,0.25249007559878217
drugs,0.2524864838432818
pulsus,0.2521920072588666
perifalciform,0.25214400778706114
complaint,0.2519685130322552
stiff,0.25193002206646764
ventilatorassociated,0.25178690829263956
angiomyolipoma,0.2517108138246875
vfibroid,0.2516543854658078
resorbed,0.25164745191788895
rhabdo,0.2516452763470052
vestibule,0.2515378973099123
thoracocotmy,0.2514470384499993
osteodiskitisl,0.25138036384233176
noticeable,0.2513071248257915
bronchpulm,0.25128647220354683
meaningful,0.25127400611269995
ulcerations,0.2511747557902286
attendance,0.2511298007718742
prolene,0.2510982342971288
ptxpls,0.25090339002709644
ampm,0.25090339002709644
siphon,0.2508856166192129
colloid,0.2508388829183492
hoesophageal,0.2507637373940043
absess,0.2506797289840502
apparatus,0.2506365726962253
mucinous,0.25023107709444625
spigelian,0.2500743146070608
weka,0.25005438652677414
aforementioned,0.2500353232527604
redirection,0.24991151940118442
theat,0.24978837449305719
malignancyinfection,0.24972756291224468
cmg,0.24964902168311584
brachiocephalicproximal,0.2496220061528451
distribute,0.24956803449278994
qh,0.24956546114578723
lobectomyworse,0.24956546114578723
jshaped,0.24943131055382298
metastaic,0.24943131055382298
idea,0.24937040175394823
efufsion,0.24922406571115305
confounded,0.24913989463574582
ul,0.24899644075104177
inplace,0.24899644075104177
pulsed,0.2489825791531862
reactivation,0.24891635339701618
disoid,0.24882099385656845
edemanew,0.2487854856826947
inject,0.248764341740495
sity,0.24869271452403266
theh,0.24858535986588212
noninvolved,0.24855159122140363
disoriented,0.24850572346152183
concussion,0.24850572346152183
tls,0.24846129590159785
draina,0.24844325302509146
laterral,0.2481414440098942
extracavity,0.2481388677953258
eft,0.2481388677953258
thoroscopy,0.24813287452188273
superposition,0.24811799524923756
judge,0.24810970176821504
spill,0.24805746100682702
grandson,0.2480443482058601
intercostobronchial,0.24793782132920605
transection,0.24780258711528683
electrical,0.24779158058541895
postpericardiocentesis,0.2477646298093779
painhemoptysis,0.2477218841167275
arteriovascular,0.24771238575224203
tlplease,0.2476290604968427
inj,0.2476290604968427
alongside,0.24758953421372404
acalculus,0.24755736519041546
pneumoencephalus,0.24754456585553383
metalic,0.24749905284214765
scores,0.24749905284214765
straighten,0.2474394736069243
dorsum,0.2474394736069243
placementa,0.24740213714488027
loculating,0.24735529374908938
posttips,0.24733354750066208
reached,0.24725594781233567
spilling,0.2472330701732996
osteochondromatosis,0.24718359354463293
synovial,0.24718359354463293
priorpositional,0.24717327039659376
ankles,0.2469360051106918
renalplease,0.24690408707207162
epinephrine,0.2468678662015668
immobile,0.24683513783145167
approaching,0.2468294146700965
placemewnt,0.24680280242996458
reside,0.2467784316248573
deficiency,0.24676088256143167
ekek,0.2467433803874464
cauterized,0.2466864105097717
reproduced,0.2466049553840618
insipiratory,0.24659541657371808
impacting,0.24657870945918545
remotely,0.246522877398964
ivcsvc,0.24640135223136111
burgeoning,0.2463969869970788
atelectasiscollapsed,0.24636999382429917
branchial,0.24635193458318497
effuisons,0.2463467464327024
pacemakerdefibrillator,0.24625521626432814
extubtaion,0.24625521626432814
ris,0.2462279727040037
extraordinarily,0.24616501248199296
stages,0.24611317831332322
allows,0.24610198665793068
nsclcrelated,0.2460809255293228
windowpleurodesis,0.2460809255293228
sterilely,0.2460504191307833
hyperkyphosis,0.2460385004666396
stuctures,0.2460385004666396
undescended,0.24603410544996784
infiltratespneu,0.24601965050806507
infiltratespneumonia,0.24601965050806507
appropr,0.24601445477139178
sobclinical,0.24596941893518953
postmicturition,0.24596205595279502
migrating,0.24594201966771495
unchange,0.24587611483079475
fromn,0.24587611483079475
sv,0.24587611483079475
undetermined,0.24575505581890947
millimeter,0.2457538579917672
failurefollow,0.24555084842242428
curving,0.24549177647452497
hemiparesis,0.24548046073835883
exlcuded,0.2454527162205818
unsharp,0.24542732517770927
eeg,0.2453675023949764
moderatly,0.24524062903593763
abating,0.2452301122986314
ebustbna,0.24511734678843566
chiba,0.2450317694955068
hea,0.2448559551358575
ostiomeatal,0.24482697232319955
metastises,0.24472392585917727
sigmoidal,0.24467049693813314
uk,0.24467049693813314
tbili,0.24459467688338946
quadriceps,0.24457851147645185
mildmod,0.24457283400947216
multicystic,0.24454903380593507
tel,0.2445487812991969
superificial,0.24452374508282654
findgings,0.24451920001897104
larynx,0.24445562611644778
thoraic,0.24441806863699775
tracheobronchomalaciadyspnea,0.24439205193660427
superomedial,0.24437002200403418
sinusmandiblemaxillofacial,0.24432233800670716
tachybrady,0.24432181365240813
explains,0.24415289090501088
regenerative,0.24404091757547344
brachy,0.244030801266752
massairway,0.24394210189496723
parieto,0.24392111947801712
elongation,0.24386477483309052
undivided,0.24380410202396602
nonfluctuant,0.2437460080400201
erythematouswarm,0.2437460080400201
nonfl,0.2437460080400201
micrometer,0.24361227212555586
posterosuperior,0.2435320407087773
inches,0.24352489349286022
suppressed,0.2434060458311671
todayaa,0.24327826984260376
retubation,0.24323942798207102
subcutaneus,0.24315881646824108
header,0.24315681936147343
wdebridement,0.243109101241801
lowermiddle,0.24308641215646673
multislice,0.24302987636337134
hugging,0.24299555954835295
granulomatosis,0.2428687512544404
tympanetic,0.24279919239390088
overriding,0.24276658842350599
baloon,0.2427415784729346
debridemnt,0.2427415784729346
neartotal,0.24258777101957169
mappingplanning,0.2424980449381951
iscemic,0.2424037352594059
atelectasiseffusi,0.2424037352594059
intracuteneous,0.2424037352594059
secrretions,0.2423851799500973
magarwal,0.24211882964790143
empymena,0.2420089863197057
pseudo,0.2420089863197057
trends,0.24199595098430687
aggressively,0.24199595098430687
apropriate,0.24195276595373993
edemaherniation,0.24178917914482248
anticipating,0.2417256267724409
inferiormost,0.2417256267724409
iterop,0.2417256267724409
superiormost,0.2417256267724409
ngj,0.24166583353739035
coarseness,0.24166583353739035
hemomediastinu,0.24159056120676597
pneumnomediastinum,0.24159056120676597
zoneotherwise,0.24153503391425646
gases,0.24141623989645392
lip,0.24136451036318596
lac,0.24136451036318596
herniations,0.24114388025485128
maze,0.2411130828813674
mini,0.2411130828813674
pneumothoraqx,0.24110233574693565
incd,0.24090898689022738
wmri,0.24089850438835447
urgencyemergency,0.2408077334267912
tubeslinesdrains,0.24072610665763497
adhesive,0.24072294842242933
acoustic,0.2407005862847983
characterizion,0.24066816004517913
radionuclide,0.24063933224822978
cannulating,0.24059158374756476
obestiy,0.24051702221822388
opbtructive,0.24047481490695927
discerned,0.24047303934625097
neckthorax,0.24039504529659322
obs,0.2401019129495193
mmbn,0.2400973261109527
upct,0.23999107147367044
causethis,0.23999107147367044
bronchiectasisbronchoceles,0.23994754854370065
breathign,0.2398675032362532
lsacral,0.23978760845895492
extubationacute,0.2397201676890106
diseasewho,0.2397201676890106
tc,0.2397201676890106
challenge,0.2397201676890106
malewith,0.2397201676890106
drpacute,0.2397201676890106
lopressor,0.2397201676890106
hypotensionresponded,0.2397201676890106
oxygenationdesat,0.2397201676890106
lobecytomy,0.23957198687695358
neurofibromas,0.2395700898889721
visualilze,0.23953044957375463
tapered,0.23939396465200508
wellseen,0.23929615491772832
previouslynoted,0.2392952959662362
bullectomy,0.23923754747790502
nonproductive,0.2392238901556096
nonprod,0.2392238901556096
aplateral,0.2391641896902263
othe,0.23913424979468892
hte,0.23907073636813583
electronically,0.23903420527809985
portline,0.2388799516903447
preocclusive,0.23885688337952588
increa,0.2387864928379494
revevaluate,0.23868822682252933
effusioncollapseconsolidation,0.23867640034690044
wtwo,0.2386513886019358
sunday,0.23864753958216814
ignore,0.23864753958216814
boundaries,0.23848983126811765
hilarperihilar,0.2384220640182329
net,0.23821741010168537
turn,0.2380744653047112
apprpriate,0.23806685781613607
fibrosiscirrhosis,0.23804933074807338
pirzadeli,0.23803977279269065
remarkably,0.23803129436691675
split,0.23802342809482302
oligemia,0.23801394215569097
hemorragic,0.23801217482438755
feverabd,0.2377937314599223
compl,0.23771485364322958
bulbs,0.2376952389509841
omentum,0.2376885051463652
preoppneumonia,0.23743172264772566
plt,0.23742625919126023
gauze,0.237322013877365
cellulitis,0.23730541201828215
truncated,0.23728002481856728
beceause,0.23716146610003008
recurrance,0.23716146610003008
abiopsy,0.23716146610003008
summer,0.23716146610003008
nsmall,0.23716146610003008
rhilar,0.23716146610003008
pah,0.23716146610003008
vertebroplaty,0.2371246385365972
boder,0.23710115480470234
azm,0.23696491498788794
reticulopattern,0.23693620479965524
nippv,0.2369326028460595
nodulesconsolidation,0.2369326028460595
projectong,0.23681077534427586
diminshed,0.23681077534427586
relieved,0.2367858471796076
multivessel,0.23670371196898568
syringe,0.23666775197291132
lymphangiitic,0.23665925075431432
pureed,0.23661943941939662
lobeparahilar,0.23659297718129682
szr,0.23649467932397572
sixteen,0.23648642979551687
hematomahemothorax,0.2364808368338436
regurgitated,0.23647987871964976
liqs,0.23647987871964976
midtrachea,0.2364497078102838
knon,0.2364180997617784
diseasehemoptysis,0.2364180997617784
anticipation,0.23641034498800298
ventperf,0.23641034498800298
pneumenecotmy,0.23635092280762832
flexion,0.23629301239612874
ipfuip,0.23628205957432588
ga,0.23621605264749132
egress,0.23619005214712815
unresponsiv,0.23617421553593113
postremoval,0.2359549148752886
blending,0.2359233360575992
fatiguennsclc,0.23568284951770993
lymphadenopaty,0.23568284951770993
pulses,0.2356016797106816
occlude,0.2356012808050578
consolidatons,0.23554450311740616
threemm,0.23553937407949094
vac,0.23548472829144051
complicating,0.23531394994959584
faxed,0.23531394994959584
calt,0.23531394994959584
samllto,0.23521544627134833
assessable,0.23512740808918908
refluxing,0.23505502622184876
live,0.23502954581466798
concered,0.23498719141870197
poststent,0.23492213890484123
lobectemy,0.23491875690232128
bronchscopy,0.23491875690232128
ipselateral,0.23486857891627017
oxgenating,0.23482609068420598
sip,0.23482183283573613
embol,0.23476041147774607
hro,0.23468968243676255
demands,0.23468968243676255
flowstudy,0.23464321755270148
uop,0.23460118984292272
pericarditistamponade,0.2345828287305752
occipitalcervical,0.2345619670524433
discrepant,0.23455892326725833
elucidating,0.23455892326725833
opacitication,0.2345507705037945
stigmata,0.2344631570781449
alcoholism,0.2344631570781449
malinancy,0.23436318567128817
leftsidedown,0.23436318567128817
handful,0.23425513931074576
sobdesat,0.23425513931074576
incresing,0.2342339024796321
preexisted,0.23417850693943804
ichemic,0.23409765885646963
midgastric,0.2339275033344448
jets,0.23385915780874922
periodclip,0.2336591794202876
nonsc,0.2336210684999915
evbal,0.2335850430396863
malignancyenlarged,0.23355794149969047
lnodes,0.23355794149969047
pimary,0.233488094606858
anuria,0.23339397091654515
cordless,0.23339323579744142
numbnessweakness,0.23332836218681707
mrcp,0.23327390163220488
massopacity,0.23324163669852688
wfever,0.23313662669635463
collectively,0.2331270462558676
smle,0.2329080982530114
tibials,0.23285407780480438
tubesmall,0.23284218452461822
eefusion,0.23279924980819905
biasilar,0.23277673614917396
anticogulation,0.23277034511715838
persistnet,0.23277034511715838
conceals,0.2327629842004628
perimeter,0.23268620203432308
infectio,0.23265922535797748
alignmentfusion,0.23265714157766954
correlating,0.2325644560730751
feverro,0.23249473919739955
rhoncorous,0.23244106086956956
rhonchus,0.23244106086956956
reccurence,0.23239912063997822
antilordotic,0.23228263955001824
lymphomatous,0.23226698347959154
hypoactive,0.23220019684651344
secondthird,0.23220019684651344
aeeration,0.23213844045915352
technologists,0.23208888330122268
esophogram,0.23198575783753123
describe,0.23191431716762637
fur,0.23175294212143066
abscessfluid,0.23167474282929537
wstemi,0.23161791367802473
neckchest,0.231535248714221
apexright,0.23153046730319785
hemorrhagefluid,0.23153046730319785
eventual,0.2315290405689806
axialtype,0.23138868885271163
motiondegraded,0.2313581697402387
radiationinduced,0.23128693349633844
cancerro,0.23113006164154482
diseaselinear,0.23108334721669932
splinting,0.2310330956017199
concluded,0.23099555256392415
lessions,0.2309680831073022
anastomisis,0.23086627393701734
prechest,0.2305667715930713
hilarly,0.23052495001534304
acture,0.23049114906520596
reanl,0.23049114906520596
bilateraly,0.2304579871130256
paraxysmal,0.23045320623722915
rbi,0.23042149124254083
debriedment,0.23042149124254083
rmst,0.23042149124254083
disconnection,0.23041225573783833
mistakenly,0.23041225573783833
disconnecting,0.23041225573783833
wallsuction,0.23041225573783833
ventricules,0.23032136770061373
hypotensionlung,0.23028377741366013
hyppoxemia,0.23020821802953975
anbormal,0.23016947569182467
pud,0.2300873662674468
multiaxial,0.23008226529526896
ddimer,0.2300384348570943
trachportex,0.23001607710006114
proceduretechniquefindings,0.22998695974407588
grounds,0.22997717161480893
generator,0.22995154468351034
uppersuperior,0.22987719787269917
ronchorous,0.22987084614942035
rhonchorous,0.22987084614942035
flouroscopy,0.2298428817436533
noncardiac,0.22981586841517423
evid,0.22974119220868477
bibpap,0.2297046707008568
thel,0.2296780031995386
epsilateral,0.2296780031995386
rightuper,0.2296286572210327
atelectatis,0.22962437149190162
urothelial,0.22957824798874796
sigmificant,0.2295180061861821
anesthesiology,0.22947565874066655
eosphageal,0.22935304421461267
cholangiogram,0.22921515981067545
lefttoright,0.22919258988621502
notalbly,0.2291750342004874
noteddinitials,0.2291750342004874
pericardiotomy,0.22915012864119688
pericardectomy,0.22915012864119688
trending,0.22899536762151362
distributes,0.22899330456142072
coagulated,0.22895657837106095
wbcs,0.2289258376069243
woth,0.228911961210619
fliud,0.228911961210619
dialated,0.228911961210619
translation,0.22884268667901334
fastener,0.22884142757389486
spet,0.22878307519335553
recommeneded,0.22876595468652472
paclitaxelcarboplatin,0.2287194326677858
word,0.22867947695514224
endobrnchial,0.22865115362365365
uncus,0.22864607487904925
daughter,0.2286346417400556
cape,0.22855624548106426
vascularized,0.2285458098619766
travels,0.22851008245616172
appliance,0.22848049856743147
lateralization,0.22844007075306966
pathologyplease,0.2284369509429402
every,0.2284128899143724
ostomy,0.22841151403147558
parietaloccipital,0.22840136308039977
saturati,0.22837801443131764
sealing,0.22833967342671369
distending,0.2282426241663289
icdp,0.22812545720220784
hivsmall,0.22809711643027591
secondarily,0.22805790380348756
disection,0.22799972127186105
ctro,0.22799972127186105
waortic,0.22799972127186105
tuebs,0.22767778699585328
bleedneed,0.22767721485750575
entities,0.22757363047282908
infiltratesas,0.2273839481011894
rarefaction,0.2273717794510745
abovedescribed,0.22726623840372992
supports,0.22724917940118472
await,0.2271521121485726
superolateral,0.22710722701760733
pneumocephaly,0.22705756002360358
nearby,0.22702442340246298
bronchosc,0.22695248370341295
leftcvl,0.22686439509434125
hlium,0.22686439509434125
moto,0.22660485678915698
massoccupying,0.22660485678915698
transaminase,0.22658482339086153
hemithoraxringlike,0.22634441933808105
leaving,0.2262968365687425
malfunction,0.22624931650334304
twenty,0.22620964606628285
thrombiclots,0.2262084620268895
thickeningpleural,0.2261346359743197
comparisoni,0.22608963377374067
cavitatory,0.22604623427511694
doneplaes,0.22604519801950665
doneplaese,0.22604519801950665
wboth,0.22604519801950665
operator,0.22599328340762073
unilaterality,0.22598327249604072
widemouthed,0.22595384305357274
former,0.22587489939018512
broke,0.22583499037738364
compensating,0.22576287969578962
pulmon,0.22576011884473823
mediastinoscopyminithoractomy,0.2257508981582554
wbiopsy,0.2257508981582554
heading,0.22570643443746244
exclusively,0.22565908613282135
cooling,0.22565908613282135
csfcontaining,0.2256274450510414
mestatic,0.2256152952583445
lymphamgitic,0.2256152952583445
weaknessnausea,0.2256152952583445
anbormalities,0.2255197201895513
compelling,0.22550313628464183
pains,0.22550313628464183
seeral,0.2254878750282887
subtotally,0.22548088219467566
msall,0.22544869491168557
nsgy,0.22543648149686174
motorvehicle,0.22541442980867882
densee,0.22540678022220434
stomachduodenal,0.22540678022220434
halfway,0.22532133170165547
evdience,0.22529364601918767
hf,0.22526080255558426
possiblity,0.22519967705935
continuation,0.22514411781063967
effusionprocess,0.22513341933853445
reccomendation,0.2251104384080023
eventrated,0.2251042514591572
undulating,0.2251042514591572
nabothian,0.22499690421928506
comparson,0.2249883009876494
refloating,0.22497965236317632
arteryrv,0.22497965236317632
exacerbations,0.22492775650211771
merging,0.22489101301686582
repositionedremoved,0.22481407561996256
redistrubution,0.22468259158150852
pneunomectomy,0.22468259158150852
stabilizing,0.22466840073782163
decreaseing,0.22452378569624123
stahypotension,0.22452378569624123
proces,0.22452258476977122
tapers,0.22445230861960253
desatpulm,0.2244089763949643
wlue,0.22440232111736422
asscending,0.22439551683251083
processe,0.22437157547599057
postinflammatory,0.2242395542714426
spondilolisthesis,0.22423310386883072
blade,0.2242081980743988
preferable,0.2241877036118895
cpme,0.22414667522230491
deepening,0.22411504038539531
reads,0.22406289444741978
dysmotility,0.22404108372497186
overloadmild,0.2240241542787804
revaluation,0.22402151010509472
lupron,0.22400406660922456
approached,0.22398937120418005
tuberosities,0.2239359269623162
extravasated,0.2238850163234204
gliosis,0.22385045881979848
bronchiolectasis,0.22377431635120548
cardiopulmonar,0.22373948519096343
steatosis,0.2237309961691996
entroclysis,0.22364403306562025
perisutural,0.22359050850276013
boop,0.2234932689735064
jccj,0.2234913328670097
pneumothoraxfluid,0.22346551299942716
collectionsconsolidations,0.22346551299942716
diseaseleft,0.22346551299942716
pparenchymal,0.22346551299942716
indicationstatus,0.22346551299942716
videoassisted,0.22344227002640982
classification,0.22337371991382407
thoracenteis,0.22331696955838495
neuorsurg,0.22329724063897988
meiastinum,0.22329724063897988
inflammationinfection,0.22329327829214926
destructions,0.223193972848387
infiltrtaes,0.22317151205011257
masked,0.22314981399888725
means,0.22310062028858046
intracranal,0.22310062028858046
interspersed,0.22304330241378964
tented,0.22303886914769036
juxtra,0.22303886914769036
hyperperfusion,0.22300845114671253
mdcta,0.22287500878063438
bodypatient,0.2228079713203121
osteoabscesses,0.22266189721602278
basithoracic,0.22261553316797528
basicervical,0.22261553316797528
serpentine,0.22260125305188927
deforming,0.22240123945609488
septated,0.22229170408165333
impact,0.22215312928703304
heidiaphragm,0.2221355441775783
tracheaevidence,0.2221355441775783
malnutrishment,0.22211372713370728
smalltomoderatesized,0.22206715639801788
windowhilar,0.22201167585326337
neuroradiology,0.2220077176362282
vertebectomy,0.2220056431305995
parapharyngeal,0.22192023824459495
bibasillar,0.22189139791801135
hypovolemia,0.22188814783120744
reexpansionobtain,0.2218651406939367
reexpansionobt,0.2218651406939367
noonthanks,0.2218651406939367
ctcta,0.2218510254281786
stu,0.22178263078542398
